# plWordNet	pol	http://plwordnet.pwr.wroc.pl/wordnet/	wordnet
00457890-n	lemma	otwarcie szachowe
00457890-n	lemma	debiut
00458890-n	lemma	gra komputerowa
00459013-n	lemma	wirtualny świat
00459013-n	lemma	wirtualna rzeczywistość
00459013-n	lemma	rzeczywistość wirtualna
00461611-n	lemma	curling
00461782-n	lemma	gra w kręgle
00461782-n	lemma	kręgle
00462804-n	lemma	bowls
00463543-n	lemma	hokej na lodzie
00463543-n	lemma	hokej
00464478-n	lemma	piłka wodna
00464478-n	lemma	waterpolo
00464894-n	lemma	golf
00466880-n	lemma	krokiet
00467122-n	lemma	paintball
00467995-n	lemma	hokej na trawie
00469651-n	lemma	futbol amerykański
00470554-n	lemma	football profesjonalny
00470966-n	lemma	rugby
00471613-n	lemma	baseball
00471613-n	lemma	bejsbol
00475787-n	lemma	softball
00475787-n	lemma	piłka do softballu
00475787-n	lemma	piłka do softballa
00476389-n	lemma	krykiet
00477392-n	lemma	lacrosse
00477639-n	lemma	polo
00478262-n	lemma	piłka nożna
00478262-n	lemma	futbol
00479616-n	lemma	racquetball
00479887-n	lemma	squash
00480211-n	lemma	siatkarstwo
00480211-n	lemma	siatkówka
00480211-n	lemma	piłka siatkowa
00480211-n	lemma	siatka
00480366-n	lemma	jai-alai
00480366-n	lemma	pelota
00480366-n	lemma	pilota
00480508-n	lemma	badminton
00480508-n	lemma	kometka
00480993-n	lemma	kosz
00480993-n	lemma	koszykówka
00480993-n	lemma	koszykarstwo
00480993-n	lemma	piłka koszykowa
00482122-n	lemma	netball
00482298-n	lemma	tenis
00483935-n	lemma	zabawa dziecięca
00484362-n	lemma	ciuciubabka
00484362-n	lemma	zabawa w ciuciubabkę
00484802-n	lemma	kocia kołyska
00484910-n	lemma	chowany
00484910-n	lemma	chowanka
00484910-n	lemma	zabawa w chowanego
00484910-n	lemma	chowaniec
00485081-n	lemma	klasy
00485081-n	lemma	gra w klasy
00485450-n	lemma	bierki
00485450-n	lemma	gra w bierki
00485815-n	lemma	double Dutch
00486670-n	lemma	gorące krzesła
00487072-n	lemma	zabawa w "akuku"
00487228-n	lemma	walka na poduszki
00487453-n	lemma	gra w butelkę
00487453-n	lemma	butelka
00487453-n	lemma	zabawa w butelkę
00487874-n	lemma	berek
00487874-n	lemma	ganiany
00487874-n	lemma	zabawa w berka
00487874-n	lemma	goniany
00487874-n	lemma	zabawa w ganianego
00487874-n	lemma	gra w berka
00488051-n	lemma	pchełki
00489933-n	lemma	bakarat
00490155-n	lemma	gra w wojnę
00490155-n	lemma	wojna
00490350-n	lemma	blackjack
00490569-n	lemma	bridż
00490569-n	lemma	brydż
00492309-n	lemma	Juker
00493858-n	lemma	Piotruś
00493858-n	lemma	Czarny Piotruś
00494100-n	lemma	bezik
00494293-n	lemma	pikieta
00494768-n	lemma	poker
00495524-n	lemma	pasjans
00496167-n	lemma	wist
00496599-n	lemma	kierki
00496760-n	lemma	garibaldka
00498086-n	lemma	poker rozbierany
00498086-n	lemma	nagi poker
00499263-n	lemma	tenis stołowy
00499263-n	lemma	ping-pong
00499477-n	lemma	domino
00499599-n	lemma	nim
00499924-n	lemma	bilard
00501304-n	lemma	snooker
00501479-n	lemma	bagatela
00501722-n	lemma	gra towarzyska
00501870-n	lemma	gra słowna
00502161-n	lemma	scrabble
00502415-n	lemma	młynek
00502822-n	lemma	tryktrak
00502952-n	lemma	warcaby
00503237-n	lemma	szachy
00503981-n	lemma	trylma
00504209-n	lemma	rzutki
00504209-n	lemma	gra w strzałki
00504209-n	lemma	gra w lotki
00504209-n	lemma	lotki
00504209-n	lemma	strzałki
00504209-n	lemma	gra w rzutki
00504209-n	lemma	darty
00504325-n	lemma	go
00504526-n	lemma	halma
00504660-n	lemma	bingo
00504975-n	lemma	chińczyk
00505126-n	lemma	mahjong
00505126-n	lemma	madżong
00505126-n	lemma	mah jong
00505126-n	lemma	mahjongg
00505446-n	lemma	pachisi
00505726-n	lemma	shōgi
00505871-n	lemma	cymbergaj
00506060-n	lemma	węże i drabiny
00506207-n	lemma	kółko i krzyżyk
00506207-n	lemma	gra w kółko i krzyżyk
00507673-n	lemma	gra hazardowa
00508091-n	lemma	loteria
00508672-n	lemma	tombola
00508672-n	lemma	loteria fantowa
00509399-n	lemma	ruletka
00511041-n	lemma	hulanka
00511041-n	lemma	lumpka
00511555-n	lemma	karnawał
00511555-n	lemma	mięsopust
00512522-n	lemma	miłostka
00512522-n	lemma	flirt
00513952-n	lemma	igraszka słów
00513952-n	lemma	igraszki słowne
00513952-n	lemma	igraszki słów
00513952-n	lemma	gra słów
00513952-n	lemma	igraszka słowna
00516086-n	lemma	odprawianie
00516086-n	lemma	celebracja
00516086-n	lemma	celebra
00517728-n	lemma	festiwal
00519739-n	lemma	cyrk
00521562-n	lemma	demonstracja
00522939-n	lemma	rodeo
00523513-n	lemma	sport
00526259-n	lemma	adagio
00526259-n	lemma	adadżio
00526948-n	lemma	pawana
00527198-n	lemma	sarabanda
00527695-n	lemma	stepowanie
00527695-n	lemma	step
00528667-n	lemma	balet
00530554-n	lemma	taniec brzucha
00530755-n	lemma	bolero
00531077-n	lemma	kankan
00531490-n	lemma	striptiz
00532739-n	lemma	fandango
00533036-n	lemma	flamenco
00533224-n	lemma	gawot
00533322-n	lemma	habanera
00533805-n	lemma	tarantella
00533805-n	lemma	tarantela
00534631-n	lemma	twist
00534849-n	lemma	taniec towarzyski
00535557-n	lemma	cza-cza
00535557-n	lemma	cha-cha
00535956-n	lemma	fokstrot
00536359-n	lemma	charleston
00536778-n	lemma	menuet
00536872-n	lemma	paso doble
00537085-n	lemma	rumba
00537423-n	lemma	tango
00537534-n	lemma	walc
00537682-n	lemma	taniec ludowy
00538668-n	lemma	mambo
00541338-n	lemma	lendler
00543114-n	lemma	taniec wojenny
00545501-n	lemma	śpiew
00546861-n	lemma	kolędowanie
00548326-n	lemma	aktorstwo
00550016-n	lemma	mim
00550016-n	lemma	mimodram
00550016-n	lemma	pantomima
00551508-n	lemma	skecz
00577525-n	lemma	usługa obca
00582388-n	lemma	zatrudnienie
00582388-n	lemma	praca
00582388-n	lemma	robota
00584367-n	lemma	zatrudnienie
00585018-n	lemma	telepraca
00586262-n	lemma	fotel
00586262-n	lemma	funkcja
00586262-n	lemma	stołek
00586262-n	lemma	stanowisko
00586262-n	lemma	posterunek
00586262-n	lemma	stolec
00588780-n	lemma	ambasadorostwo
00588780-n	lemma	ambasadorstwo
00589494-n	lemma	infuła
00589494-n	lemma	biskupstwo
00589494-n	lemma	episkopat
00589494-n	lemma	apostolat
